cell_id,point_id,frame,x,y,cut
220816-E7_Out,254,7,281.0668571293354,237.03045627474785,False
220816-E7_Out,254,8,279.7625413239002,236.4171463549137,False
220816-E7_Out,254,9,279.53996163606644,236.39909259229898,False
220816-E7_Out,255,3,333.0,260.0,False
220816-E7_Out,255,4,346.02533435821533,261.5006605386734,False
220816-E7_Out,255,5,346.89639163017273,261.8991785943508,False
220816-E7_Out,255,6,346.6978062093258,262.0211566016078,False
220816-E7_Out,255,7,346.60297407209873,262.1211378276348,False
220816-E7_Out,256,3,308.0,230.0,False
220816-E7_Out,256,4,295.51768493652344,228.60980141162872,False
220816-E7_Out,256,5,293.39708614349365,227.57586455345154,False
220816-E7_Out,256,6,291.7695643901825,227.252620190382,False
220816-E7_Out,256,7,291.3006347119808,226.41614577174187,False
220816-E7_Out,256,8,290.23799845576286,224.72640988230705,False
220816-E7_Out,256,9,290.50325044989586,225.1468569934368,False
220816-E7_Out,257,3,310.0,261.0,False
220816-E7_Out,257,4,295.9287214279175,262.40185809135437,False
220816-E7_Out,257,5,292.22287344932556,263.8166630268097,False
220816-E7_Out,257,6,291.23103177547455,263.6606646180153,False
220816-E7_Out,257,7,290.2647023200989,262.9457484483719,False
220816-E7_Out,257,8,287.50003123283386,263.5978083014488,False
220816-E7_Out,257,9,286.75498390197754,264.2654193639755,False
220816-E7_Out,257,10,286.78849010914564,264.03194385766983,False
220816-E7_Out,258,3,299.0,287.0,False
220816-E7_Out,258,4,288.7174005508423,289.3880047798157,False
220816-E7_Out,258,5,286.8755269050598,290.13795202970505,False
220816-E7_Out,258,6,285.57600116729736,288.12655133008957,False
220816-E7_Out,258,7,285.597582668066,287.2106719017029,False
220816-E7_Out,259,4,327.0,315.0,True
220816-E7_Out,260,4,318.0,197.0,True
220825-E10_Out,261,3,304.0,166.0,False
220825-E10_Out,261,4,289.05381965637207,155.44373226165771,False
220825-E10_Out,261,5,287.1798038482666,154.6557846069336,False
220825-E10_Out,261,6,285.6038237810135,153.9855334162712,False
220825-E10_Out,261,7,283.78276097774506,153.741942435503,False
220825-E10_Out,261,8,284.55261301994324,153.7511674463749,False
220825-E10_Out,261,9,284.47276973724365,154.0689618587494,False
220825-E10_Out,262,3,325.0,106.0,False
220825-E10_Out,262,4,309.5661506652832,91.08294677734375,False
220825-E10_Out,262,5,307.02582597732544,90.51339417695999,False
220825-E10_Out,262,6,306.99619437754154,89.63838404417038,False
220825-E10_Out,262,7,307.40445925295353,89.05866724252701,False
220825-E10_Out,262,8,308.14797963202,89.39488458633423,False
220825-E10_Out,263,3,339.0,124.0,False
220825-E10_Out,263,4,324.1599187850952,107.6872787475586,False
220825-E10_Out,263,5,318.740065574646,105.25005030632019,False
220825-E10_Out,263,6,316.7621283531189,102.70789074897766,False
220825-E10_Out,264,3,373.0,160.0,False
220825-E10_Out,264,4,391.3502960205078,174.78654098510742,False
220825-E10_Out,264,5,391.6682607829571,174.47208404541016,False
220825-E10_Out,264,6,391.5299064218998,173.4271160364151,False
220825-E10_Out,264,7,390.6785072386265,172.43550115823746,False
220825-E10_Out,264,8,389.93465235829353,172.42856819182634,False
220825-E10_Out,264,9,390.2178450524807,172.47173462808132,False
220825-E10_Out,265,3,326.0,162.0,False
220825-E10_Out,265,4,312.89264488220215,152.93031406402588,False
220825-E10_Out,265,5,310.4887387752533,151.79244685173035,False
220825-E10_Out,265,6,309.1063383817673,150.95291131734848,False
220825-E10_Out,265,7,307.22672975063324,151.641093313694,False
220825-E10_Out,265,8,306.88269275426865,151.37399154901505,False
220825-E10_Out,266,3,393.0,162.0,False
220825-E10_Out,266,4,404.5134267807007,175.28668308258057,False
220825-E10_Out,266,5,404.8649347424507,174.93714839220047,False
220825-E10_Out,266,6,404.6504023373127,173.80741745233536,False
220825-E10_Out,266,7,403.8823201954365,172.69466465711594,False
220825-E10_Out,267,3,370.0,108.0,False
220825-E10_Out,267,4,357.37169456481934,93.08944988250732,False
220825-E10_Out,267,5,354.5782046318054,91.34944009780884,False
220825-E10_Out,267,6,354.5186094492674,90.27186846733093,False
220825-E10_Out,267,7,354.57612607628107,90.70610725879669,False
220825-E10_Out,267,8,354.7705157920718,91.11474299430847,False
220825-E10_Out,267,9,354.8920253440738,89.84802377223969,False
220825-E10_Out,267,10,354.09941171854734,89.25859475135803,False
220825-E10_Out,267,11,354.77420138567686,89.18359663337469,False
220825-E10_Out,268,3,392.0,136.0,False
220825-E10_Out,268,4,404.8306407928467,147.9015588760376,False
220825-E10_Out,268,5,405.0443952232599,147.76027143001556,False
220825-E10_Out,268,6,404.6570969671011,147.26369088888168,False
220825-E10_Out,268,7,404.21760024130344,146.95362150669098,False
220825-E10_Out,268,8,403.8519201129675,147.03382366895676,False
220825-E10_Out,269,3,346.0,198.0,False
220825-E10_Out,269,4,360.291974067688,217.4383544921875,False
220825-E10_Out,269,5,360.3378397449851,216.0842638015747,False
220825-E10_Out,269,6,360.12152218073606,215.67002248764038,False
